-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 11/10/2024 
Location: Latitude  12.9794   Longitude 77.7228 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE            MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE            MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M                  MERRA-2 Wind Direction at 50 Meters (Degrees) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
CLRSKY_SFC_PAR_TOT     CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE              MERRA-2 Temperature at 2 Meters Range (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS10M,WS10M_RANGE,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR,CLRSKY_SFC_PAR_TOT,T2M,T2MDEW,TS,T2M_RANGE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS
2005,10,20,2.9,3.26,2.35,248.31,16.48,92.56,1.11,118.97,21.73,20.44,21.8,5.35,4.4,84.89,6.23,91.51
2005,10,21,2.43,2.46,2.31,206.44,16.17,91.19,2.67,115.79,21.7,20.17,21.73,4.74,4.6,87.59,6.13,91.57
2005,10,22,1.3,1.71,4.17,169.94,16.3,89.25,54.65,114.54,22.26,20.28,22.52,6.98,4.62,88.77,6.02,91.6
2005,10,23,2.34,4.01,4.57,108.06,15.99,93.19,36.76,118.59,21.15,19.99,21.06,3.89,4.41,85.89,6.17,91.57
2005,10,24,2.78,3.31,3.24,208.19,16.11,93.06,6.95,113.02,21.26,20.08,21.25,4.26,3.83,74.07,5.98,91.65
2005,10,25,1.9,3.05,3.46,245.5,15.69,94.12,55.02,117.26,20.62,19.65,20.51,3.13,2.55,50.79,6.14,91.68
2005,10,26,1.99,2.75,3.32,177.88,15.32,91.94,4.98,116.29,20.65,19.26,20.61,5.16,3.46,67.9,6.09,91.61
2005,10,27,3.37,3.89,3.58,322.38,15.56,94.75,13.98,116.34,20.4,19.52,20.23,4.0,1.41,28.93,6.09,91.59
2005,10,28,4.4,3.35,2.34,300.75,15.81,94.0,3.87,117.35,20.76,19.75,20.73,5.8,3.25,64.09,6.14,91.61
2005,10,29,4.36,4.14,2.84,297.06,16.91,91.56,2.08,115.16,22.31,20.82,22.31,6.53,3.97,76.96,6.02,91.56
2005,10,30,4.47,2.98,2.59,281.88,17.21,95.75,1.6,112.98,21.78,21.09,21.63,3.02,3.03,58.62,5.95,91.46
2005,10,31,2.98,3.16,3.51,279.81,17.4,91.38,0.68,114.62,22.82,21.3,23.0,6.01,4.07,78.76,6.0,91.56
2005,11,1,3.09,3.09,3.36,251.31,16.36,91.56,7.71,117.01,21.8,20.31,22.03,6.71,4.8,93.14,6.07,91.65
2005,11,2,2.18,2.83,3.77,92.81,15.62,91.0,5.55,109.08,21.23,19.61,21.48,8.15,3.56,68.81,5.76,91.74
2005,11,3,2.08,2.51,4.91,118.94,15.26,87.12,5.22,110.35,21.64,19.23,21.85,8.21,4.31,82.45,5.81,91.8
2005,11,4,3.11,2.96,2.45,36.94,13.85,91.19,3.58,114.77,19.23,17.71,19.33,5.31,4.59,88.34,6.0,91.83
2005,11,5,3.18,2.68,3.41,53.69,14.89,90.12,1.1,113.02,20.62,18.87,20.73,7.4,4.27,82.38,5.92,91.82
2005,11,6,4.17,3.69,2.59,50.44,15.62,91.31,3.94,113.0,21.19,19.65,21.26,6.37,2.68,53.28,5.92,91.79
2005,11,7,4.37,3.7,3.09,53.31,15.56,91.5,3.18,111.21,21.02,19.52,21.05,6.3,3.77,73.07,5.83,91.7
2005,11,8,3.71,3.23,1.93,46.69,15.26,90.44,1.32,107.83,20.94,19.22,21.17,7.81,2.59,50.68,5.71,91.66
2005,11,9,3.42,2.8,1.38,39.25,15.2,91.88,0.31,107.68,20.57,19.15,20.63,6.03,2.76,54.24,5.68,91.71
2005,11,10,3.38,2.65,2.43,31.25,15.2,89.31,0.12,111.55,21.1,19.16,21.38,8.04,3.91,75.63,5.83,91.75
2005,11,11,4.03,3.38,2.38,39.44,15.44,91.62,1.28,110.74,20.87,19.42,21.01,6.16,3.84,73.12,5.78,91.74
2005,11,12,3.39,1.98,2.22,45.31,14.16,87.75,0.94,109.06,20.27,18.05,20.51,9.9,3.51,67.78,5.73,91.85
2005,11,13,2.57,1.76,3.52,41.69,10.62,80.06,0.34,111.09,17.59,13.66,17.62,11.95,5.17,96.34,5.97,91.92
2005,11,14,2.76,1.93,2.6,48.62,10.62,80.25,0.22,111.79,17.37,13.57,17.08,13.25,6.03,111.52,6.02,91.93
2005,11,15,2.38,1.1,4.52,38.31,11.47,82.19,0.0,112.48,18.01,14.75,18.12,12.61,5.7,105.93,6.02,91.84
2005,11,16,2.98,1.87,2.3,50.94,9.7,77.31,0.0,114.04,16.65,12.25,16.11,11.95,5.73,104.92,6.18,91.85
2005,11,17,2.8,1.79,3.06,38.25,9.77,80.19,0.0,117.08,16.22,12.32,15.48,12.42,6.42,116.58,6.41,91.91
2005,11,18,2.51,1.66,3.53,58.06,9.77,79.19,0.0,116.28,16.34,12.34,15.5,11.95,6.37,116.1,6.34,91.93
2005,11,19,2.61,1.48,3.58,56.38,11.11,84.44,0.0,115.54,17.01,14.27,16.82,13.55,6.23,115.14,6.21,91.94
2005,11,20,2.97,1.64,2.64,45.88,11.41,83.44,0.02,111.7,17.82,14.7,18.0,11.45,5.92,108.7,6.06,91.89
2005,11,21,4.32,3.89,3.34,31.69,12.94,91.88,2.72,110.31,17.94,16.56,17.98,9.07,3.14,61.13,5.76,91.81
2005,11,22,5.14,4.41,4.02,64.5,15.26,93.94,5.09,113.09,20.22,19.21,20.01,5.0,2.29,45.86,5.83,91.75
2005,11,23,5.96,4.91,4.93,74.12,14.89,93.5,15.48,112.05,19.93,18.85,19.73,5.67,1.08,22.07,5.79,91.79
2005,11,24,5.63,5.57,5.09,82.19,13.12,91.0,8.12,111.52,18.44,16.9,18.34,4.91,1.9,38.14,5.79,91.83
2005,11,25,4.48,3.39,2.09,88.25,14.65,90.81,4.57,107.22,20.19,18.57,20.3,6.7,2.76,54.26,5.6,91.82
2005,11,26,4.3,3.16,1.5,77.94,13.67,89.19,1.03,109.23,19.51,17.56,19.67,6.86,3.1,60.11,5.71,91.84
2005,11,27,3.8,2.93,2.58,68.06,13.24,87.88,0.54,106.52,19.25,17.03,19.44,9.3,4.34,82.85,5.59,91.88
2005,11,28,3.19,1.77,3.92,67.5,12.02,86.25,0.27,107.34,18.12,15.51,18.49,10.86,5.31,99.77,5.69,91.92
2005,11,29,3.13,2.02,3.48,42.69,10.86,83.81,0.0,109.35,17.03,13.96,17.31,10.96,5.79,105.92,5.95,91.86
2005,11,30,2.05,1.75,4.48,90.38,10.5,78.12,0.0,111.92,17.77,13.37,17.56,13.98,6.06,111.55,6.04,91.62
2005,12,1,2.23,1.97,5.89,42.5,11.41,78.94,0.03,111.76,18.81,14.65,18.51,13.09,5.79,108.67,5.93,91.59
2005,12,2,2.35,3.36,5.8,40.5,13.79,86.56,4.33,100.05,20.11,17.61,20.67,11.67,4.66,86.84,5.39,91.72
2005,12,3,4.39,4.23,4.28,79.69,15.32,92.06,3.27,106.45,20.61,19.24,20.76,7.19,2.63,51.87,5.53,91.63
2005,12,4,3.55,5.86,8.42,162.0,15.26,93.94,2.84,99.88,20.17,19.15,20.05,6.3,1.87,37.43,5.25,91.54
2005,12,5,3.91,3.09,2.37,78.19,14.28,88.19,0.08,104.42,20.33,18.16,20.59,8.35,4.03,77.24,5.47,91.7
2005,12,6,3.25,2.94,2.55,66.56,12.27,84.25,0.01,107.77,18.8,15.82,18.94,10.02,5.63,105.88,5.71,91.8
2005,12,7,3.21,2.7,3.06,43.81,13.18,87.0,0.0,107.65,19.16,16.94,19.22,12.46,5.69,106.26,5.74,91.82
2005,12,8,2.85,1.02,4.58,23.31,8.73,72.38,0.0,112.25,16.4,10.58,15.84,15.19,6.15,109.9,6.25,91.77
2005,12,9,3.34,2.01,3.48,37.25,10.25,76.5,0.86,109.85,17.4,12.87,17.15,13.34,4.0,75.95,5.76,91.71
2005,12,10,3.87,2.11,2.54,41.31,12.88,86.31,1.53,105.15,18.77,16.31,19.04,12.23,3.6,69.45,5.51,91.75
2005,12,11,4.46,3.63,1.96,53.88,14.16,89.62,1.18,103.42,19.9,18.03,20.13,8.55,2.32,45.45,5.42,91.79
2005,12,12,4.09,2.8,1.98,64.38,14.34,89.25,1.58,108.47,20.18,18.26,20.4,7.88,3.05,59.59,5.59,91.86
2005,12,13,4.07,2.41,1.44,51.5,14.1,92.0,1.5,103.78,19.35,17.99,19.4,5.55,2.93,56.83,5.41,91.89
2005,12,14,3.52,1.94,2.15,68.25,14.04,87.19,0.08,103.41,20.32,17.94,20.75,9.11,4.39,83.29,5.43,91.81
2005,12,15,3.74,2.5,1.21,69.0,11.84,82.88,0.0,102.49,18.6,15.3,18.79,10.22,5.23,97.77,5.48,91.87
2005,12,16,3.45,2.62,3.38,41.25,10.44,81.69,0.0,107.75,16.98,13.33,17.14,11.97,5.76,106.16,5.82,91.91
2005,12,17,3.81,1.64,3.05,42.19,12.57,87.5,0.89,106.43,18.24,15.99,18.69,13.34,4.39,83.04,5.63,91.83
2005,12,18,3.59,3.1,1.57,16.5,13.67,92.69,0.78,105.71,18.71,17.48,18.69,5.12,3.65,70.01,5.54,91.73
2005,12,19,3.27,2.96,2.0,20.94,13.85,89.5,0.44,107.64,19.58,17.67,19.8,9.03,4.94,92.85,5.71,91.6
2005,12,20,2.77,1.53,4.15,32.06,14.34,87.69,0.08,108.61,20.54,18.23,20.94,10.55,5.41,100.64,5.81,91.64
2005,12,21,2.45,1.31,3.59,46.62,14.47,86.06,0.04,107.39,20.98,18.41,21.49,10.18,3.79,71.97,5.7,91.75
2005,12,22,1.91,2.34,4.28,126.56,13.92,80.94,0.06,107.25,21.43,17.8,21.66,9.68,4.43,82.93,5.75,91.73
2005,12,23,1.62,1.45,3.66,201.31,13.06,79.69,0.06,104.51,20.76,16.8,20.83,9.8,5.16,95.75,5.63,91.71
2005,12,24,2.13,2.19,4.25,125.19,13.49,83.56,0.0,103.21,20.31,17.31,20.67,10.18,4.75,88.11,5.59,91.77
2005,12,25,3.23,1.98,3.45,80.56,12.82,83.81,0.0,101.3,19.61,16.51,19.93,9.05,4.7,87.39,5.49,91.91
2005,12,26,3.11,1.8,3.62,69.0,11.23,81.94,0.0,99.37,17.97,14.49,18.42,10.49,4.74,85.79,5.5,92.07
2005,12,27,2.98,1.55,3.07,79.19,8.85,76.12,0.0,108.18,15.79,10.88,15.76,12.86,5.79,105.67,5.89,92.12
2005,12,28,2.81,1.55,3.5,89.0,10.99,84.44,0.01,104.72,16.67,14.09,17.05,13.3,5.41,98.45,5.74,92.11
2005,12,29,2.41,1.62,4.91,78.94,10.31,79.56,0.01,104.94,17.26,13.19,17.78,11.84,5.21,95.69,5.71,92.09
2005,12,30,2.82,1.0,3.53,79.0,10.19,81.0,0.0,107.95,16.62,12.99,17.04,12.48,5.67,103.04,5.91,92.12
2005,12,31,3.98,3.55,2.65,84.94,11.11,84.0,0.0,110.83,17.34,14.3,17.81,10.91,4.79,88.69,5.97,92.13
2006,1,1,3.68,2.89,3.46,85.88,10.56,83.0,0.0,111.41,16.8,13.55,17.23,12.18,5.85,107.42,6.03,92.12
2006,1,2,3.02,2.48,3.03,85.88,10.8,84.44,0.0,105.55,16.74,13.89,17.25,11.53,4.98,91.23,5.76,92.01
2006,1,3,2.79,1.66,3.83,79.69,11.11,82.56,0.0,105.62,17.62,14.34,18.09,11.32,5.33,98.51,5.7,91.87
2006,1,4,2.73,1.13,3.44,91.56,11.72,82.94,0.05,102.05,18.33,14.99,18.91,12.69,5.24,97.17,5.48,91.81
2006,1,5,3.12,1.56,2.75,80.56,13.55,86.38,0.11,105.98,19.87,17.33,20.49,10.4,4.31,81.32,5.62,91.81
2006,1,6,3.85,2.52,2.09,79.38,12.21,81.88,0.0,105.47,19.29,15.76,19.8,9.12,3.82,72.89,5.55,91.81
2006,1,7,3.38,3.05,1.8,85.06,13.43,85.12,0.05,107.91,20.1,17.24,20.65,10.31,5.19,98.35,5.66,91.82
2006,1,8,3.64,3.44,1.9,88.88,14.59,89.06,1.55,105.88,20.6,18.59,20.91,7.81,3.32,64.3,5.52,91.87
2006,1,9,3.44,2.41,1.14,80.88,14.65,86.12,0.12,104.6,21.27,18.59,21.76,9.22,4.44,84.52,5.49,91.83
2006,1,10,3.9,2.83,1.38,68.38,13.06,83.38,0.01,111.59,20.05,16.8,20.5,10.1,5.75,108.76,5.86,91.84
2006,1,11,3.71,2.23,1.93,70.25,10.74,78.62,0.0,112.52,18.2,13.75,18.54,11.83,5.85,107.63,6.08,91.83
2006,1,12,3.05,2.25,3.36,80.19,11.17,79.88,0.0,113.67,18.42,14.35,18.87,13.59,5.88,110.55,6.0,91.85
2006,1,13,3.25,3.06,2.44,76.31,10.5,75.44,0.0,114.34,18.69,13.25,18.98,12.79,5.84,109.3,6.06,91.83
2006,1,14,2.98,2.31,2.59,89.75,9.83,72.0,0.0,114.23,18.53,12.27,18.76,13.93,5.96,112.42,6.01,91.86
2006,1,15,2.76,1.84,3.63,100.88,11.72,80.25,0.0,114.52,18.94,15.05,19.09,11.8,4.89,93.47,5.97,91.86
2006,1,16,2.66,1.03,3.57,103.81,12.76,79.94,0.0,114.77,20.43,16.37,20.94,14.14,5.55,105.2,6.0,91.92
2006,1,17,2.2,1.59,4.59,89.62,12.08,76.88,0.0,115.88,20.44,15.61,20.98,12.33,5.83,109.56,6.14,91.98
2006,1,18,3.29,3.69,4.84,65.12,9.95,71.38,0.0,116.98,18.91,12.6,18.59,14.3,6.27,114.92,6.34,91.98
2006,1,19,3.45,2.43,2.99,73.06,8.48,64.56,0.0,117.47,17.84,10.12,17.28,15.9,6.37,115.61,6.43,92.0
2006,1,20,3.4,2.64,3.12,78.62,8.24,62.75,0.0,117.1,18.12,9.65,17.31,15.95,6.31,114.6,6.42,92.05
2006,1,21,3.64,3.66,3.57,77.75,9.16,66.38,0.0,117.98,18.48,11.26,17.72,15.72,6.32,115.74,6.41,92.05
2006,1,22,1.78,2.36,4.28,91.12,8.42,60.75,0.0,119.34,19.15,10.13,17.82,13.87,6.34,116.42,6.47,92.02
2006,1,23,2.22,1.82,4.13,121.0,8.48,61.5,0.0,119.31,18.83,10.22,18.19,15.64,6.33,116.79,6.43,91.95
2006,1,24,2.55,3.06,7.3,112.12,8.97,64.31,0.0,117.6,18.83,11.06,18.69,15.88,6.13,114.04,6.3,91.99
2006,1,25,3.49,2.25,4.13,83.31,9.22,70.25,0.0,114.69,17.78,11.5,17.98,13.99,5.99,111.11,6.17,92.08
2006,1,26,3.48,2.1,3.57,69.5,8.42,68.44,0.02,111.84,17.01,9.99,17.26,14.79,6.06,109.96,6.14,92.2
2006,1,27,4.42,4.12,2.31,84.25,12.21,81.88,0.03,106.07,19.34,15.79,19.96,10.7,4.2,77.62,5.8,92.12
2006,1,28,3.39,1.89,3.26,77.69,9.89,73.19,0.0,117.4,18.45,12.5,19.11,13.12,6.04,112.12,6.32,91.99
2006,1,29,3.17,1.03,3.63,70.75,8.06,67.12,0.0,118.43,17.05,9.21,17.44,15.67,6.32,115.27,6.48,92.05
2006,1,30,3.34,1.84,3.24,93.56,8.42,70.69,0.0,120.62,16.59,10.0,16.98,16.92,6.54,118.22,6.65,92.11
2006,1,31,3.62,2.28,3.14,88.44,9.22,74.12,0.0,120.35,16.93,11.42,17.6,14.55,6.44,117.9,6.56,92.18
2006,2,1,3.76,4.14,4.48,86.12,9.77,75.69,0.0,120.12,17.37,12.29,18.12,14.61,6.39,117.48,6.51,92.17
2006,2,2,3.84,3.94,4.33,84.94,9.89,75.88,0.0,122.48,17.7,12.54,18.52,14.63,6.52,120.28,6.61,92.15
2006,2,3,3.73,2.57,3.71,94.81,10.62,76.56,0.0,120.66,18.47,13.62,19.47,14.08,5.55,103.53,6.48,92.19
2006,2,4,4.13,3.02,3.61,97.94,12.51,78.44,0.0,120.41,20.76,16.17,21.74,14.21,5.66,106.54,6.4,92.24
2006,2,5,3.81,3.62,4.11,77.5,10.62,68.81,0.0,122.68,20.86,13.43,21.48,14.3,6.39,118.82,6.56,92.12
2006,2,6,3.91,3.02,2.22,89.06,7.32,58.69,0.0,124.45,18.34,7.61,18.45,17.32,6.77,121.74,6.89,92.04
2006,2,7,3.58,2.2,3.78,90.81,7.14,56.94,0.0,122.62,18.2,7.53,18.42,17.95,6.65,119.71,6.79,92.01
2006,2,8,3.73,2.34,3.7,77.69,7.57,63.19,0.0,122.59,17.48,8.15,17.73,16.16,5.42,97.54,6.81,92.11
2006,2,9,2.78,2.08,5.94,84.0,7.08,59.69,0.0,123.32,17.67,7.05,17.85,17.0,5.99,109.67,6.74,92.19
2006,2,10,3.34,1.81,4.61,64.56,7.81,61.69,0.0,125.88,18.44,8.62,19.04,17.11,6.74,121.59,6.95,92.14
2006,2,11,4.21,3.37,3.45,86.38,8.3,62.38,0.0,125.97,19.0,9.58,19.75,16.3,6.77,123.52,6.88,92.03
2006,2,12,4.01,3.46,3.5,94.5,7.81,61.31,0.0,126.8,18.37,8.67,18.66,15.55,6.56,120.08,6.91,92.01
2006,2,13,4.01,3.34,3.53,94.81,7.2,59.69,0.0,127.75,18.12,7.34,18.64,19.05,6.91,124.09,7.08,92.0
2006,2,14,3.61,3.61,3.52,94.06,7.2,54.44,0.0,128.13,19.29,7.62,19.31,18.48,6.96,124.48,7.14,91.9
2006,2,15,2.58,2.8,6.76,89.94,7.2,49.75,0.0,128.43,20.62,7.64,20.7,17.14,6.79,123.89,7.01,91.8
2006,2,16,2.85,2.41,6.22,95.88,7.63,55.0,0.0,129.12,20.55,8.35,21.2,19.23,6.86,125.91,7.0,91.79
2006,2,17,3.39,5.1,8.13,99.69,8.48,57.56,0.0,128.72,21.19,9.98,21.71,19.48,6.79,124.56,7.0,91.86
2006,2,18,4.05,5.84,6.81,93.69,9.03,58.06,0.0,128.45,21.9,10.99,22.23,18.5,6.74,123.61,6.98,91.88
2006,2,19,3.38,3.27,6.38,109.56,8.85,56.81,0.0,129.54,22.0,10.66,22.62,17.81,6.91,127.41,7.02,91.85
2006,2,20,4.09,4.29,6.44,98.94,8.36,53.62,0.0,131.03,22.12,9.72,22.65,18.34,6.99,128.55,7.11,91.84
2006,2,21,3.51,4.55,7.13,116.38,8.24,55.12,0.0,127.84,21.55,9.48,22.0,17.32,6.39,117.31,6.98,91.81
2006,2,22,4.23,5.84,6.66,92.94,6.84,47.69,0.0,132.12,21.19,6.64,21.29,18.16,6.83,123.89,7.28,91.81
2006,2,23,4.34,5.23,5.75,89.69,6.35,44.44,0.0,132.06,21.13,5.59,21.36,18.42,6.8,122.66,7.33,91.77
2006,2,24,4.61,5.03,4.73,85.88,5.55,39.81,0.0,135.42,21.05,3.33,21.12,19.84,7.26,131.52,7.46,91.7
2006,2,25,3.57,3.36,7.9,101.62,5.37,37.0,0.0,134.22,21.8,2.9,22.38,17.98,6.71,124.2,7.26,91.75
2006,2,26,2.88,2.17,6.45,105.0,6.04,41.06,0.0,130.8,21.16,4.79,21.77,18.71,6.21,114.06,7.16,91.73
2006,2,27,2.31,3.91,8.52,129.5,8.67,53.0,0.0,130.73,22.81,10.32,24.56,18.6,6.73,125.51,7.01,91.69
2006,2,28,2.56,4.91,8.05,141.44,11.78,64.06,0.0,121.12,23.75,15.04,26.03,16.19,5.76,107.81,6.52,91.68
2006,3,1,2.56,4.84,7.53,151.44,12.7,63.06,0.0,118.28,25.38,16.15,27.92,15.2,5.75,106.9,6.4,91.64
2006,3,2,3.62,3.54,4.94,146.38,13.18,65.12,0.09,118.95,25.06,16.9,27.27,14.42,5.71,106.39,6.42,91.7
2006,3,3,3.98,4.31,4.3,143.5,14.89,75.38,12.05,126.15,24.25,18.87,26.0,11.2,5.45,104.46,6.63,91.81
2006,3,4,3.73,4.24,5.23,156.12,13.24,67.56,3.03,123.45,24.47,16.9,25.65,11.89,5.16,98.52,6.54,91.87
2006,3,5,2.16,3.2,5.98,119.44,13.98,68.94,14.81,129.46,24.94,17.77,26.82,13.83,6.24,118.94,6.81,91.84
2006,3,6,2.84,2.08,3.42,143.06,15.01,77.94,24.18,127.58,23.46,19.01,24.56,9.08,5.71,109.28,6.72,91.87
2006,3,7,3.33,2.77,1.77,147.19,13.67,73.69,0.37,135.05,23.14,17.51,24.41,11.58,6.75,128.74,7.08,91.88
2006,3,8,3.38,3.15,5.61,136.69,10.86,60.31,0.0,136.34,23.51,13.85,24.56,14.14,6.8,128.98,7.2,91.9
2006,3,9,3.34,2.09,2.42,141.31,14.47,78.62,5.58,132.81,22.74,18.42,23.53,8.73,5.2,99.34,7.0,91.97
2006,3,10,2.92,2.67,2.29,166.94,14.59,75.5,5.11,133.03,23.85,18.55,25.33,11.84,5.42,104.41,6.95,91.85
2006,3,11,1.92,2.43,3.59,230.44,14.65,72.5,2.57,130.7,24.55,18.6,26.05,11.95,5.99,114.16,6.92,91.76
2006,3,12,2.0,2.39,3.97,252.62,10.86,59.12,0.17,140.91,23.9,13.76,25.08,15.54,7.39,139.73,7.47,91.66
2006,3,13,2.84,3.22,3.81,176.5,13.31,67.81,0.0,140.38,24.39,16.92,26.0,12.78,6.3,119.6,7.41,91.66
2006,3,14,3.34,3.85,5.69,177.81,12.88,65.38,0.02,136.62,24.43,16.53,26.23,14.48,5.94,112.68,7.26,91.77
2006,3,15,3.2,2.95,4.15,180.88,13.31,65.06,0.01,132.44,24.99,17.01,27.08,13.16,6.11,114.17,7.1,91.78
2006,3,16,2.12,4.27,6.43,208.75,12.76,61.5,0.0,134.3,25.38,16.24,27.69,12.28,6.15,115.49,7.22,91.7
2006,3,17,1.97,2.38,5.26,108.94,13.18,65.12,0.0,130.22,24.81,16.83,26.9,11.82,5.89,111.12,6.94,91.71
2006,3,18,3.09,4.1,7.06,98.38,11.6,59.12,0.0,135.1,25.07,14.7,27.12,15.32,6.49,123.29,7.16,91.71
2006,3,19,3.8,4.35,5.44,98.81,11.72,60.31,0.0,135.38,24.92,15.0,26.98,15.67,6.78,126.28,7.31,91.76
2006,3,20,3.34,3.09,5.7,79.0,11.66,59.62,0.0,132.32,24.76,14.95,26.62,14.78,6.37,119.52,7.1,91.77
2006,3,21,3.7,5.62,7.92,78.44,10.25,55.19,0.0,136.36,24.65,12.8,26.01,16.84,7.11,132.89,7.34,91.65
2006,3,22,3.16,4.13,6.66,95.38,10.5,52.88,0.0,135.6,25.16,13.28,26.69,18.37,6.73,126.65,7.26,91.54
2006,3,23,3.43,3.62,6.05,89.62,10.25,50.5,0.22,132.78,25.69,12.91,27.16,18.24,6.58,123.94,7.11,91.48
2006,3,24,3.26,4.18,8.06,94.56,10.31,50.75,0.01,133.26,25.76,12.98,27.38,17.61,6.28,118.19,7.14,91.54
2006,3,25,2.85,3.36,6.22,107.62,10.19,51.12,0.0,133.16,25.58,12.76,27.69,17.7,6.65,124.56,7.17,91.66
2006,3,26,2.81,2.63,6.91,99.56,9.34,47.88,0.0,132.04,25.55,11.3,27.45,17.64,6.56,123.81,7.07,91.73
2006,3,27,2.81,5.07,8.34,106.31,9.58,46.44,0.0,129.02,26.17,11.84,28.48,18.06,6.26,117.27,6.99,91.6
2006,3,28,4.18,3.84,7.37,104.38,8.18,41.69,0.0,139.78,26.08,9.28,27.69,18.89,7.3,136.74,7.54,91.6
2006,3,29,3.76,2.86,6.48,108.88,9.4,50.88,0.0,140.76,25.44,11.04,27.15,19.86,7.39,138.0,7.61,91.68
2006,3,30,3.17,3.83,7.05,113.06,11.78,56.06,0.0,133.5,26.51,14.92,28.83,16.48,6.58,124.39,7.15,91.79
2006,3,31,2.98,2.01,6.06,95.88,10.8,52.0,0.0,135.95,26.39,13.48,28.67,15.58,6.56,123.16,7.32,91.81
2006,4,1,2.62,3.83,6.06,105.25,10.01,45.31,0.0,134.96,27.14,12.59,29.44,17.56,6.96,130.79,7.27,91.69
2006,4,2,2.74,3.83,6.64,154.44,10.99,47.0,0.0,134.88,27.6,14.01,30.33,15.59,6.89,130.11,7.22,91.68
2006,4,3,1.92,4.04,6.59,213.88,11.72,47.44,0.5,131.52,28.03,14.98,30.53,14.13,6.46,123.09,7.01,91.63
2006,4,4,2.05,3.93,6.48,173.69,11.84,47.31,0.01,130.38,28.35,15.14,30.72,13.9,6.1,116.45,6.93,91.63
2006,4,5,2.41,2.83,5.29,145.25,12.02,47.94,0.0,129.29,28.37,15.41,30.37,13.26,6.24,118.25,6.93,91.61
2006,4,6,2.47,3.41,6.34,114.5,11.29,43.25,0.0,134.35,29.38,14.37,32.05,15.75,6.39,121.52,7.16,91.59
2006,4,7,2.05,3.9,6.07,97.69,10.68,39.75,0.0,135.73,30.07,13.48,32.94,15.1,6.72,128.22,7.22,91.56
2006,4,8,2.09,3.48,5.16,111.06,10.86,39.94,0.0,131.19,29.76,13.78,32.3,13.71,5.87,111.64,7.0,91.48
2006,4,9,2.92,2.52,3.74,131.81,11.23,40.75,0.0,123.78,30.06,14.33,32.49,14.33,6.31,117.92,6.72,91.48
2006,4,10,3.8,2.95,4.87,134.88,11.17,41.0,0.0,129.43,30.08,14.19,33.08,13.79,6.39,119.84,7.0,91.56
2006,4,11,2.92,4.29,7.09,115.0,9.95,40.06,0.0,133.83,29.29,12.2,32.45,16.77,6.96,130.88,7.21,91.49
2006,4,12,3.42,4.72,7.59,91.62,9.7,37.88,0.0,139.91,29.87,11.65,32.8,16.53,6.81,130.22,7.4,91.38
2006,4,13,3.7,3.73,6.4,123.44,10.62,41.62,0.0,134.81,30.05,12.94,33.23,16.34,6.64,125.53,7.22,91.35
2006,4,14,4.37,6.69,9.13,128.0,11.17,42.88,0.04,134.45,29.51,14.05,32.44,14.6,6.83,128.82,7.22,91.52
2006,4,15,2.72,4.18,5.57,150.44,14.47,62.44,17.21,131.59,26.97,18.31,29.41,11.45,4.14,79.73,6.99,91.6
2006,4,16,2.95,2.8,3.63,136.12,16.36,84.62,10.65,133.16,23.12,20.29,23.71,4.52,3.92,76.71,7.0,91.47
2006,4,17,4.15,4.07,3.83,199.25,14.65,73.81,2.26,135.27,24.08,18.55,24.87,9.44,5.96,115.54,7.08,91.58
2006,4,18,3.49,5.71,6.31,221.94,12.88,62.0,0.12,131.2,25.32,16.5,26.49,13.13,6.07,115.93,6.96,91.64
2006,4,19,2.61,3.89,6.68,95.5,11.66,56.38,0.05,136.19,26.22,14.64,28.33,15.84,6.3,120.65,7.2,91.71
2006,4,20,3.2,2.91,4.65,105.38,12.94,58.0,0.09,131.89,26.77,16.52,28.92,14.12,6.11,116.66,7.03,91.79
